9358,294.52,335,216
9358,295.06,335,216
9361,295.56,335,216
9361,296.1,339,216
9361,296.64,343,214
9361,297.19,350,212
9361,297.73,358,214
9361,298.27,363,214
9361,298.81,362,214
9361,299.35,353,214
9361,299.89,358,214
9361,300.44,356,216
9361,300.98,346,216
9361,301.52,352,214
9364,302.06,344,216
9364,302.6,349,216
9364,303.14,350,214
9364,303.68,348,216
9364,304.22,351,216
9364,304.76,348,216
9364,305.3,354,216
9364,305.84,353,214
9364,306.38,360,214
9364,306.92,363,214
9364,307.46,366,216
9364,308.0,365,214
9367,308.53,374,214
9367,309.07,382,212
9367,309.62,383,86
9367,310.16,0,216
9367,310.7,458,214
9367,311.24,457,214
9367,311.79,454,214
9367,312.33,452,214
9367,312.87,459,214
9367,313.41,459,214
9367,313.96,458,214
9367,314.5,482,204
9370,315.04,467,190
9370,315.58,479,202
9370,316.12,227,212
9370,316.66,227,218
9370,317.2,224,218
9370,317.74,219,218
9370,318.29,215,218
9370,318.83,211,218
9370,319.37,209,218
9370,319.91,209,218
9370,320.45,210,218
9370,320.99,213,218
9373,321.53,214,216
9373,322.07,214,218
9373,322.61,213,218
9373,323.15,213,216
9373,323.69,213,218
9373,324.23,214,218
9373,324.77,215,218
9373,325.31,216,218
9373,325.85,215,218
9373,326.39,214,218
9373,326.93,213,218
9373,327.47,215,218
9376,328.01,216,218
9376,328.55,217,218
9376,329.08,218,218
9376,329.62,218,146
9376,330.16,219,96
9376,330.7,218,80
9376,331.23,0,218
9376,331.77,0,218
9376,332.31,0,218
9376,332.85,0,218
9376,333.38,0,218
9376,333.92,0,218
9379,334.46,0,218
9379,335.0,0,218
9379,335.54,0,218
9379,336.08,0,146
9379,336.62,0,96
9379,337.16,0,80
9379,337.7,0,218
9379,338.24,0,218
9379,338.78,0,218
9379,339.32,0,218
9379,339.86,0,218
9379,340.4,0,218
9382,340.96,0,218
9382,341.5,0,218
9382,342.04,0,218
9382,342.59,0,146
9382,343.13,0,96
9382,343.67,0,80
9382,344.21,0,218
9382,344.75,0,218
9382,345.29,0,218
9382,345.84,0,218
9382,346.38,0,218
9382,346.92,0,218
9385,347.47,0,218
9385,348.01,0,218
9385,348.56,0,218
9385,349.1,0,146
9385,349.64,0,96
9385,350.18,0,80
9385,350.73,0,218
9385,351.27,0,218
9385,351.81,0,218
9385,352.35,0,218
9385,352.9,0,218
9385,353.44,0,218
9388,353.98,0,218
9388,354.52,0,218
9388,355.05,0,218
9388,355.59,0,146
9388,356.13,0,96
9388,356.67,0,80
9388,357.2,0,218
9388,357.74,0,218
9388,358.28,0,218
9388,358.82,0,218
9388,359.35,0,218
9388,359.89,0,218
